6392->,0.125,0,0.125,0,0.25,0,0.125,0.125,0.125,0,0,0,0.125,0,0.125,0.125,0,0,0.125,0,0.125,0.125,0.125,0,0.125,0,0,0,0.125,-0.125,0.125,0,0.353305785,0.039256198,0,0,0,0,0.595041322,0.012396694,0,0,0,0.954545455
6523->,0.125,0.25,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.125,0.25,0.25,0.25,0,0,0.125,0,0,-0.125,0.125,0,0.125,-0.125,-0.125,0,0.125,-0.125,0,0,0.25,0.130165289,0.210743802,0.033057851,0.200413223,0.314049587,0,0.103305785,0.008264463,0,0,0,0.954545455
6930->,0.125,0.5,1,0.5,0,0.5,0.5,0.5,0.125,0.5,0.5,0.5,0.125,0.25,0.5,0.25,0,0,0.5,0,-0.375,0.5,-0.375,0,-0.125,0.25,0,0.25,-0.5,0,-0.125,0.25,0.101239669,0.130165289,0.035123967,0.068181818,0.002066116,0,0.258264463,0.064049587,0.119834711,0.16322314,0.05785124,0.954545455
6985->,0,0.125,0.5,0,0.125,0.5,0.25,0,0.125,0.125,0.25,0.5,0.25,1,0.5,0.25,-0.125,0,0.25,-0.5,-0.125,0.5,0,-0.25,-0.125,-0.5,-0.25,-0.25,-0.125,0.5,-0.75,0.25,0.380165289,0.297520661,0.02892562,0.064049587,0.103305785,0.01446281,0.103305785,0.008264463,0,0,0,0.954545455
7022->,0,1,1,0.5,0,1,1,0.5,0,0.25,1,0.5,0,0.5,1,0.5,0,0.75,0,0,-1,0.5,-0.25,0.5,0,0.5,0,0,-1,0.5,-0.5,0.5,0.518595041,0.144628099,0.026859504,0.041322314,0.020661157,0.01446281,0.167355372,0.024793388,0.041322314,0,0,0.954545455
7086->,0,0,0.5,1,0.125,0,0.5,1,0.25,0,0.25,1,0.25,0,0.25,1,-0.25,0,0.25,0,0,-0.5,0.25,-0.75,-0.125,0,0.25,0,-0.375,-1,0.25,-0.75,0.351239669,0.159090909,0.020661157,0.022727273,0.05785124,0.039256198,0.219008264,0.026859504,0.04338843,0.039256198,0.020661157,0.954545455
7112->,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0,-0.25,0,0.25,0,0,0.25,0,0,0,0,0,0.25,-0.25,0,0.004132231,0.020661157,0.055785124,0.578512397,0.115702479,0,0.022727273,0.037190083,0.154958678,0.010330579,0,0.954545455
7113->,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.25,-0.25,0,-0.25,0,0,0,0.25,0.25,0,0,-0.25,0,0,0,0,0.25,0.002066116,0.02892562,0.026859504,0.183884298,0.02892562,0,0.012396694,0.037190083,0.212809917,0.464876033,0.002066116,0.954545455
7144->,0.25,0,0.25,0.125,0.5,0.125,0.25,0.125,0.25,0,0.25,0.125,0.5,0.125,0.25,0.125,0,0,0,0,0.25,0.125,0.25,0.125,0,0,0,0,0.25,0,0.375,0.125,0.136363636,0.345041322,0.134297521,0.198347107,0.076446281,0,0.064049587,0.041322314,0.004132231,0,0,0.954545455
7193->,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0.125,0.25,0.125,0.25,0.125,0.125,0.25,0.25,0,-0.125,0,0,0,-0.125,-0.125,-0.125,0.125,0,-0.125,0,0.125,-0.125,0,0,0.018595041,0.061983471,0.07231405,0.181818182,0.320247934,0.006198347,0.05785124,0.111570248,0.169421488,0,0,0.954545455
7194->,0.125,0.25,0,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.25,0.125,0,0,0,-0.125,0,-0.125,-0.125,-0.125,0,-0.125,0,0,0.125,0,0.125,0,0.125,0.223140496,0.225206612,0.117768595,0.146694215,0.196280992,0.047520661,0.04338843,0,0,0,0,0.954545455
7225->,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.25,0.25,0.125,0.25,0.125,0.125,0.25,0.25,0.125,-0.125,0,0,0,0,0.125,0.125,0.125,0,-0.125,0,0.125,-0.125,-0.125,-0.125,0.125,0.035123967,0.092975207,0.107438017,0.22107438,0.214876033,0.020661157,0.059917355,0.150826446,0.097107438,0,0,0.954545455
7226->,0.25,0.125,0.125,0,0.25,0.25,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0.125,0,0,0,0,0,-0.125,0.125,0.125,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0,0.132231405,0.252066116,0.051652893,0.101239669,0.225206612,0.020661157,0.169421488,0.047520661,0,0,0,0.954545455
7257->,0.125,0.125,0.125,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0,0,0,0,0,-0.125,0,-0.125,-0.125,0,0.125,0,-0.125,-0.125,0.125,-0.125,0.035123967,0.082644628,0.188016529,0.29338843,0.152892562,0.051652893,0.105371901,0.07231405,0.018595041,0,0,0.954545455
7258->,0.125,0.25,0,0.125,0.25,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.25,0,0.25,0,0,-0.125,0,-0.125,-0.125,-0.125,0,0.125,0,0.125,-0.125,0.125,0.125,-0.125,-0.25,0.159090909,0.107438017,0.020661157,0.090909091,0.311983471,0,0.289256198,0.020661157,0,0,0,0.954545455
7289->,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0.125,0,0,0,0,0,0,0,0,0,0,0,0.125,-0.125,-0.125,0,0.125,0.04338843,0.152892562,0.142561983,0.247933884,0,0,0.138429752,0.154958678,0.119834711,0,0,0.954545455
7290->,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.25,0.25,0.125,0.25,0.25,0,0,0,-0.125,0,0,0,-0.125,0,0.125,-0.125,-0.125,0.125,0.125,0.125,0,0.033057851,0.022727273,0.026859504,0.373966942,0.460743802,0.018595041,0.04338843,0.020661157,0,0,0,0.954545455
7321->,0.125,0.25,0.25,0.25,0.125,0.25,0.25,0.25,0.125,0,0.25,0.125,0.125,0.125,0.125,0.125,0,0.25,0,0.125,-0.125,0,0.125,0.125,0,0.125,0.125,0.125,-0.125,0,0,0,0.082644628,0.256198347,0.245867769,0.090909091,0.020661157,0.008264463,0.157024793,0.113636364,0.024793388,0,0,0.954545455
7322->,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0.125,0.25,0.25,0.125,0.125,0.25,0.25,0,0.125,-0.125,-0.125,0,0,0.125,0,0.125,0.125,-0.125,-0.125,0.125,0.125,0,0,0.026859504,0.026859504,0.059917355,0.359504132,0.42768595,0.004132231,0.020661157,0.030991736,0.04338843,0,0,0.954545455
7353->,0.25,0.25,0.25,0.125,0.25,0.25,0.25,0.125,0,0.125,0.125,0.25,0.125,0.25,0.125,0.125,0.25,0.125,0.125,-0.125,0,0.125,-0.125,-0.125,0.125,0,0.125,0,0,0.125,-0.125,0,0.039256198,0.051652893,0.05785124,0.30785124,0.450413223,0.022727273,0.059917355,0.010330579,0,0,0,0.954545455
7385->,0.25,0.125,0.125,0.125,0.25,0.125,0.125,0.125,0.125,0,0.25,0.125,0.25,0.125,0.125,0.25,0.125,0.125,-0.125,0,0.125,0,0.125,0.125,0,0,0,-0.125,0.125,0,0.125,-0.125,0.037190083,0.070247934,0.059917355,0.280991736,0.483471074,0,0.061983471,0.006198347,0,0,0,0.954545455
7417->,0.125,0,0.125,0,0.125,0,0.125,0.125,0,0.125,0.125,0.125,0.125,0.25,0.25,0.125,0.125,-0.125,0,-0.125,0.125,0.125,-0.125,0,0,-0.25,-0.125,0,0,-0.125,-0.125,0.125,0.165289256,0.070247934,0.030991736,0.148760331,0.481404959,0,0.103305785,0,0,0,0,0.954545455
7449->,0,0.125,0,0.125,0,0,0.125,0.125,0.125,0.125,0.125,0.125,0.25,0.125,0.125,0.125,-0.125,0,-0.125,0,-0.125,-0.125,0,0,-0.25,-0.125,0,0,-0.125,-0.125,0.125,0,0.130165289,0.121900826,0.030991736,0.130165289,0.47107438,0,0.111570248,0.004132231,0,0,0,0.954545455
7512->,0,0,0,0.125,0.125,0.125,0,0.125,0,0,0,0,0.125,0.125,0,0.125,0,0,0,0.125,0,-0.125,0,0,0,0,0,0,0.125,0,0,-0.125,0.475206612,0,0,0,0,0,0.524793388,0,0,0,0,0.954545455
7561->,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,-0.125,0,0,0,-0.125,0.801652893,0,0,0,0,0,0.198347107,0,0,0,0,0.954545455
7795->,0.25,0.25,0.25,0,0.5,0.25,0.5,0.125,0.25,0.25,0.5,0.25,0.5,0.125,0.5,0.125,0,0,-0.25,-0.25,0,0.25,0,0.25,0,0.125,0,0,0,0.125,0.375,0.375,0.318181818,0.291322314,0.002066116,0,0,0,0.367768595,0.020661157,0,0,0,0.954545455
7912->,0.5,0.25,0,0.25,0.5,0.25,0,0.25,0.5,0.25,0.25,0.25,1,0.25,0.5,0.25,0,0,-0.25,0,0.25,-0.25,0.25,0,-0.5,0,-0.5,0,0.5,0,0.75,0.25,0.074380165,0.19214876,0.07231405,0.185950413,0.270661157,0.006198347,0.16322314,0.035123967,0,0,0,0.954545455
7944->,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0.004132231,0.024793388,0.041322314,0.258264463,0.479338843,0,0.016528926,0.039256198,0.128099174,0.008264463,0,0.954545455
8184->,0.25,0.125,0.25,0.125,0.25,0.125,0.25,0,0.25,0.25,0.25,0.125,0.25,0.25,0.25,0.125,0,-0.125,0,0,0.125,0.125,0,0.125,0,-0.125,0,-0.125,0,0.125,0,0.125,0.105371901,0.113636364,0.041322314,0.210743802,0.355371901,0.002066116,0.134297521,0.026859504,0.010330579,0,0,0.954545455
8458->,0.5,0,0.25,1,1,0,0.5,0.5,0.25,0.125,0.25,0.5,1,0.25,0.25,0.5,0.25,-0.125,0,0.5,0.5,-0.75,0.125,-0.25,0,-0.25,0.25,0,0.5,-0.5,0.75,-0.25,0.367768595,0.179752066,0.082644628,0.136363636,0.152892562,0.002066116,0.074380165,0.004132231,0,0,0,0.954545455
8622->,0.5,0.5,0.25,0.125,0.5,0.5,0.25,0.125,0.5,0.5,0.25,0.25,1,0.25,0.5,0.25,0,0,0,-0.125,0,0.125,0,0,-0.5,0.25,-0.25,-0.125,0.25,0.375,0.75,0.25,0.018595041,0.055785124,0.111570248,0.607438017,0.026859504,0,0.020661157,0.053719008,0.103305785,0.002066116,0,0.954545455
9145->,0,0.5,0.25,0.25,0,0.25,0.25,0.25,0,0.125,0,0.25,0,0.25,0,0.5,0,0.375,0.25,0,-0.5,0,-0.125,-0.25,0,0,0.25,-0.25,-0.25,0,-0.25,-0.5,0.628099174,0.113636364,0.01446281,0.004132231,0,0,0.194214876,0.008264463,0.018595041,0.016528926,0.002066116,0.954545455
9146->,0.25,0.25,0.125,0.25,0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,0,0.5,0.25,0.25,0.25,0,-0.125,0,0,-0.125,-0.25,0,0.25,-0.25,0,0,0,0,-0.5,0,0.022727273,0.041322314,0.020661157,0.082644628,0.002066116,0,0.051652893,0.055785124,0.202479339,0.506198347,0.01446281,0.954545455
9147->,0.125,0.25,0.125,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.125,0,-0.125,0,-0.125,-0.125,0,0,0,0,-0.25,0,0.25,0,0,0,0.01446281,0.01446281,0.068181818,0.347107438,0.477272727,0.004132231,0.016528926,0.033057851,0.024793388,0,0,0.954545455
9182->,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.125,0.125,0.25,0.25,0.125,0.125,0.25,0,0.125,0.125,0.25,0,0,0,0,0.25,0.125,0.125,0,0.25,0,0,0.084710744,0.055785124,0.012396694,0.02892562,0.018595041,0,0.117768595,0.070247934,0.070247934,0.27892562,0.262396694,0.954545455
9214->,0.25,0.5,0.25,0.5,0.5,0.5,0.25,1,0.25,0.5,0.125,0.125,0.25,0.5,0.125,0.125,0,0,0.125,0.375,-0.25,-0.25,-0.25,0,0.25,0,0.125,0.875,0.25,-0.5,-0.25,0,0.002066116,0.010330579,0.022727273,0.070247934,0.109504132,0.171487603,0.004132231,0.008264463,0.068181818,0.115702479,0.417355372,0.954545455
9387->,0.125,0.25,0.5,0.25,0.125,0.25,0.25,0.25,0,0.25,0.5,1,0.125,0.25,0.5,0.125,0.125,0,0,-0.75,-0.125,0.25,-0.25,-0.5,0,0,-0.25,0.125,-0.125,0,-0.125,0.375,0.419421488,0.266528926,0,0,0,0,0.231404959,0.039256198,0.030991736,0.012396694,0,0.954545455
9390->,1,1,0.25,0.25,1,1,0.25,0.5,1,0.25,0.125,0,1,0.25,0.125,0,0,0.75,0.125,0.25,0,0,0.75,0.125,0,0.75,0.125,0.5,0.75,0.5,0.75,0.125,0.033057851,0.183884298,0.084710744,0.08677686,0.54338843,0.041322314,0.020661157,0.004132231,0.002066116,0,0,0.954545455
9422->,1,0.125,0.25,0.25,1,0.25,0.5,0.125,0.25,0.25,0,0.25,0.25,0.25,0,0.25,0.75,-0.125,0.25,0,0.875,0,0,-0.25,0.75,0,0.5,-0.125,0.5,0.125,0,-0.25,0.126033058,0.231404959,0.167355372,0.154958678,0.053719008,0.030991736,0.082644628,0.092975207,0.039256198,0.020661157,0,0.954545455
9424->,0,0.125,0.125,0.5,0,0.25,0.5,0.25,0,0.25,0.5,0.5,0,0.25,0.5,0.25,0,-0.125,-0.375,0,-0.125,-0.375,-0.25,0,0,0,0,0,-0.5,0,-0.25,0.25,0.190082645,0.351239669,0.008264463,0,0,0,0.169421488,0.051652893,0.064049587,0.076446281,0.088842975,0.954545455
